18870406 -.0013912 -.0015342  .0001430 
18870407  .0049064  .0047634  .0001430 
18870409  .0016723  .0015293  .0001430 
18870411 -.0035217 -.0036647  .0001430 
18870412  .0016756  .0015326  .0001430 
18870413 -.0055188 -.0056618  .0001430 
18870414  .0019897  .0018467  .0001430 
18870415 -.0026220 -.0027650  .0001430 
18870416  .0046100  .0044670  .0001430 
18870418  .0004497  .0003067  .0001430 
18870419 -.0024632 -.0026062  .0001430 
18870420  .0055226  .0053796  .0001430 
18870421 -.0050550 -.0051980  .0001430 
18870422  .0013724  .0012294  .0001430 
18870423  .0016779  .0015349  .0001430 
18870425  .0012158  .0010728  .0001430 
18870426 -.0084302 -.0085732  .0001430 
18870427  .0040034  .0038604  .0001430 
18870428 -.0017029 -.0018459  .0001430 
18870429  .0070778  .0069348  .0001430 
18870430 -.0006222 -.0007652  .0001430 
